STATE,MONTH,DAY,HOUR,MINUTE,VE_TOTAL,PERSONS,NO_LANES,SP_LIMIT,FATALS,DRUNK_DR,LATITUDE,LONGITUD
1,6,28,16,52,3,4,2,55,1,0,33333523,88064757
1,6,29,8,0,1,1,2,35,1,0,33332382,85433230
1,6,29,23,30,1,4,2,40,1,0,33221761,85470076
1,6,29,17,9,1,2,2,35,1,0,33352111,86082227
1,6,30,17,10,3,3,2,45,1,0,34304186,85374529
1,6,30,12,35,1,2,4,55,1,0,34100936,86525767
1,6,30,2,25,1,1,2,55,1,0,33272366,86320489
1,7,4,22,25,1,2,3,40,1,1,33210598,86470070
1,7,23,9,44,2,5,4,45,1,0,32502480,85104127
1,7,4,3,50,1,1,2,40,1,0,33215493,86595500
1,7,6,16,57,1,1,2,50,1,0,34181835,87432053
1,7,27,1,14,1,1,5,50,1,0,33311241,86490689
1,7,8,9,7,2,5,4,55,2,1,30313762,87423018
1,8,5,22,50,1,3,2,35,1,1,33225824,86471180
1,7,10,2,20,1,1,2,40,1,0,33495729,86453958
1,7,12,6,40,1,1,3,60,1,0,33254362,86491682
1,3,15,17,34,5,5,2,20,1,1,33382299,85335708
1,7,14,0,22,1,3,2,40,1,0,33305658,86493559
1,7,16,1,5,1,4,2,70,1,0,33240575,86584213
1,7,21,11,57,2,4,2,50,1,1,31103238,85213712
1,7,5,9,49,2,2,2,55,1,0,30282147,87420941
1,7,8,18,0,2,3,2,35,1,0,33525118,86050619
1,7,9,11,0,2,3,2,65,1,0,31080736,88003503
1,7,5,15,48,2,4,2,35,1,0,33435650,86370226
1,7,22,1,15,1,4,2,30,1,0,33330031,86470975
1,7,27,19,5,2,4,6,50,1,1,32220339,86190692
1,8,3,22,26,2,2,2,30,1,0,30484512,88105875
1,8,9,5,14,1,1,6,65,1,0,33323155,86522162
1,2,15,13,37,1,2,2,70,1,0,34411107,85344254
1,7,2,14,45,1,1,4,70,1,0,32473985,85141515
1,3,10,4,40,1,2,2,55,2,1,30245205,87321554
1,7,2,14,50,1,1,2,45,1,0,31245253,87292931
1,6,16,21,50,3,6,2,45,1,1,32300885,85003368
1,7,2,23,45,1,1,4,45,1,1,34005540,86445369
1,7,2,21,45,1,2,2,35,1,0,31214594,87102877
1,6,19,16,50,1,2,6,35,1,0,30420878,88044335
1,7,2,18,30,2,2,2,55,1,0,33132512,85524355
1,6,17,20,40,2,2,2,65,1,0,31050727,85241957
1,7,3,21,0,1,1,2,55,1,0,33534327,87372925
1,7,13,17,15,1,1,2,55,1,0,34490137,86551883
1,7,3,23,0,1,1,2,45,1,0,34380291,87355624
1,7,4,15,0,1,1,2,45,1,1,33561589,87123411
1,7,4,13,15,2,2,2,55,1,0,32054820,85413302
1,7,1,8,40,1,1,2,45,1,0,33282913,85474752
1,7,4,17,35,1,2,2,50,1,1,34155866,86081866
1,7,4,16,30,1,2,2,45,1,1,33013903,87514750
1,7,5,8,45,1,1,2,45,1,0,30311500,88161456
1,7,7,0,51,1,2,2,45,1,1,32201626,85031908
1,7,7,11,55,2,4,2,40,1,0,34392483,86305474
1,7,1,14,22,1,2,2,70,1,0,32413506,86310288
1,7,1,13,5,2,2,2,55,1,0,34034594,87493423
1,7,8,0,5,1,2,4,55,1,1,33382322,85532706
1,7,8,2,30,1,2,2,45,2,1,34132673,86335498
1,7,1,16,45,1,1,2,45,1,0,33115531,86412824
1,7,9,16,10,2,3,2,50,2,0,34574118,86340485
1,7,11,6,45,2,2,2,50,1,0,34313139,87122332
1,7,13,10,9,2,2,2,65,1,0,34385668,87114238
1,7,10,23,30,2,3,2,55,1,0,32370244,86163848
1,7,15,13,50,2,3,2,55,1,1,33155551,87360923
1,7,16,21,12,1,2,2,40,1,0,33114786,85282701
1,7,16,11,50,1,1,2,30,1,0,33585432,86194371
1,7,15,12,45,1,4,4,70,1,0,31351122,86501617
1,7,16,18,30,2,4,2,55,1,0,32490321,87531540
1,7,16,6,40,1,1,2,70,1,0,30312165,88160060
1,7,16,15,40,1,2,2,35,1,0,32310424,85080573
1,7,16,10,15,2,3,2,55,2,0,31185971,85561251
1,7,16,22,45,1,3,2,35,1,1,31161822,87101026
1,7,17,16,36,2,2,2,50,1,0,34324062,85545209
1,8,25,11,27,1,4,6,60,1,0,32214445,86132278
1,8,6,19,17,1,1,4,70,1,0,32374056,85224816
1,8,6,18,4,2,2,2,45,1,0,34434158,87335285
1,8,31,12,10,1,1,2,40,1,0,33304777,87081200
1,8,9,7,39,2,3,4,45,1,0,34483643,87380613
1,8,10,12,35,3,5,2,45,1,0,33284539,86371738
1,7,17,23,0,2,2,2,45,1,0,30403241,88144319
1,8,10,1,11,1,2,5,45,1,1,33272661,86574932
1,8,17,1,20,2,2,4,50,1,0,33322064,86473246
1,8,3,1,38,1,2,2,25,1,1,32245661,87020572
1,8,20,21,11,2,2,4,65,1,0,31175919,85433989
1,9,3,21,40,1,1,2,35,1,0,33401857,86512990
1,9,8,6,40,1,2,2,40,2,0,33370357,86572223
1,9,6,5,21,2,3,2,55,1,0,32193616,86170308
1,3,31,3,4,2,21,3,60,1,1,32213531,86152357
1,7,20,15,42,2,4,2,55,1,0,33183258,85280520
1,7,20,23,10,2,2,2,35,1,1,32205883,86225923
1,7,20,18,45,2,3,2,35,1,0,30594642,86390156
1,7,21,5,25,2,4,2,70,1,0,30330239,88125155
1,7,20,13,0,1,1,2,35,1,0,31170039,86360612
1,7,21,3,15,1,2,2,55,1,0,30251660,87513463
1,7,20,19,0,1,1,2,55,1,0,32022380,85245062
1,7,22,12,5,1,1,2,55,1,0,31272454,86255571
1,7,21,16,20,3,4,2,55,1,0,34525768,85362562
1,7,21,15,50,1,1,2,45,1,1,34524957,86430509
1,7,22,18,5,1,1,2,55,1,1,32153134,86123877
1,7,23,6,45,2,3,4,55,1,0,33345612,85562402
1,7,25,20,35,2,2,2,55,1,1,32380309,86445375
1,7,23,18,48,2,3,2,65,2,0,34283424,85482030
1,7,26,6,55,1,2,2,70,1,0,34002533,86514667
1,7,23,11,6,2,4,2,35,1,0,33390372,85480525
1,7,26,22,27,1,3,2,45,1,0,33141146,86502295
1,7,23,6,15,1,1,2,65,1,0,33463645,87044714
1,7,25,21,0,2,5,2,55,1,1,32195907,86374383
1,7,27,20,15,1,3,2,55,1,1,32111009,86142586
1,7,18,4,30,1,1,2,55,1,0,30301846,88240084
1,7,18,10,50,3,5,3,70,1,0,33500464,86492657
1,7,27,1,45,1,1,2,45,1,0,31354516,85574184
1,7,18,10,53,3,5,6,45,2,1,32221293,86192067
1,7,27,3,0,1,2,2,55,1,1,32345022,85595342
1,7,27,20,15,2,5,2,45,1,0,31230037,85565804
1,7,18,16,10,1,1,2,55,1,0,31161977,87422517
1,7,19,18,57,1,1,2,45,1,1,32354106,85090504
1,7,27,23,10,2,2,2,45,1,0,30223759,88062890
1,7,27,2,19,2,46,2,70,1,1,32172330,86202810
1,7,19,23,0,3,6,2,55,1,0,30320909,88072459
1,7,28,1,40,1,1,2,40,1,0,32282827,86264651
1,7,28,2,10,1,4,2,30,1,1,30381120,87521343
1,7,28,19,55,2,4,2,55,2,0,34134843,87274392
1,7,28,20,55,2,2,2,45,1,0,30221307,87382682
1,7,28,9,55,2,3,2,45,1,0,33551915,86384189
1,7,29,1,10,1,1,2,25,1,0,31011233,88061368
1,7,30,21,23,1,1,2,70,1,1,32431710,86315801
1,7,30,17,0,1,1,2,45,1,0,34055388,87314948
1,7,31,15,9,1,1,2,45,1,1,34462501,86483632
1,7,31,10,0,1,1,3,70,1,0,33334399,86382188
1,5,27,5,49,1,4,2,35,1,1,33084138,86512505
1,7,1,18,14,2,3,2,35,1,0,33390088,85480291
1,7,4,15,40,1,2,2,45,1,1,31042104,88171112
1,8,19,5,5,1,1,2,35,1,1,32493162,85113475
1,8,21,23,14,1,2,3,65,1,0,30441277,88064713
1,8,26,7,0,1,1,2,40,1,0,33152807,86561292
1,9,22,23,27,1,1,2,40,1,1,33341114,87055495
1,10,1,12,20,3,4,2,55,1,0,32391782,85270322
1,7,28,11,40,2,3,2,35,1,0,34151366,86412175
1,7,29,2,20,1,2,2,55,1,1,32261421,86363533
1,7,29,5,45,1,2,2,70,1,1,30312782,88155170
1,10,3,5,38,1,2,2,40,1,0,30373396,88051823
1,10,13,22,25,2,3,2,45,1,1,33112255,87270601
1,10,3,3,58,1,3,3,65,1,0,30382939,88051033
1,10,15,0,48,1,1,2,35,1,0,34455341,86344991
1,10,5,16,18,2,2,2,35,1,0,33421395,86370555
1,10,18,13,55,2,2,2,50,1,0,33560201,85361097
1,10,19,20,19,2,2,2,55,1,0,32240874,85020384
1,10,20,16,28,1,1,1,55,1,1,34384978,86021172
1,4,22,16,20,1,1,2,65,1,1,34312577,86352069
1,10,22,21,40,2,2,2,40,1,0,33323421,86535872
1,6,6,21,40,2,2,2,40,1,1,33350078,86555715
1,7,27,18,32,1,6,2,35,2,1,31442777,86190522
1,10,30,13,55,4,5,2,30,1,0,33420116,86375925
1,6,20,20,58,1,2,2,35,1,0,33364252,86502287
1,6,16,12,40,2,4,2,55,1,0,33150440,87235542
1,10,31,7,34,2,3,2,55,2,0,33592503,85544664
1,8,2,19,50,1,1,2,45,1,1,31461130,86410450
1,8,2,1,45,2,3,1,35,1,1,34320832,86542369
1,10,31,12,50,2,2,2,55,1,0,34503707,86062132
1,8,3,9,15,2,2,2,45,1,1,33571357,86571096
1,8,2,17,15,2,4,2,55,1,0,33574599,87261698
1,8,3,23,20,1,1,2,45,1,0,34135387,86194484
1,8,8,23,15,1,2,2,40,1,1,33384375,86410194
1,8,4,4,30,1,1,2,55,1,1,31124865,85451956
1,8,9,11,30,2,2,2,55,1,0,34060194,86215602
1,8,4,1,40,1,2,2,50,1,1,31504378,86371554
1,8,9,16,30,1,1,2,55,1,0,30344614,88203673
1,8,10,18,45,2,5,2,55,1,1,32240883,87470766
1,8,10,19,10,1,3,2,45,1,1,34270440,85403936
1,8,10,8,30,1,2,2,70,1,0,33211381,87005157
1,8,5,13,20,2,3,2,45,1,0,30414103,88173537
1,8,11,6,0,1,1,2,35,1,0,33480726,85395343
1,8,8,1,55,1,1,2,40,1,0,34312659,87394807
1,8,11,23,30,1,4,2,45,1,1,31371036,85455212
1,8,8,4,58,2,3,2,70,1,0,32540777,87532727
1,8,12,4,30,1,1,2,45,1,0,33085005,86464898
1,8,12,2,29,1,1,4,50,1,0,34363395,86040936
1,8,13,22,0,2,4,2,55,1,1,33542275,87213396
1,8,8,9,20,1,1,2,45,1,0,31402096,85454644
1,8,23,7,5,2,2,2,45,1,0,34402946,86340385
1,8,24,4,5,1,2,2,50,1,1,33572029,85340609
1,8,15,0,30,1,1,2,40,1,0,33051203,85341121
1,8,24,21,35,2,4,2,55,1,0,30244797,88062535
1,8,15,12,0,2,4,2,45,1,0,33561148,87172014
1,8,17,6,50,2,3,2,30,1,0,32215460,86180011
1,8,24,15,30,2,3,2,55,1,0,31072614,86174416
1,8,25,18,10,1,2,2,55,2,0,31173023,87425184
1,8,17,22,30,1,1,2,45,1,0,34343325,87065196
1,8,25,4,35,1,2,2,45,1,0,31171014,86222195
1,8,25,16,34,1,2,2,55,1,0,33540755,87000038
1,8,18,7,50,1,2,2,70,1,0,30583364,87432136
1,8,25,17,15,1,1,2,45,1,1,34212165,86043670
1,8,18,11,30,1,1,2,45,1,1,32575610,87373044
1,8,25,3,53,1,1,2,35,1,0,34510827,86430356
1,8,19,7,1,2,2,4,65,1,1,33442549,85525901
1,8,25,21,0,1,2,2,45,1,0,34484839,86462345
1,8,19,22,45,1,1,2,45,1,0,32062175,86354180
1,8,25,5,45,1,1,2,55,1,0,31470096,85405128
1,8,26,11,0,1,8,2,70,1,0,32054195,86281897
1,8,26,12,10,1,1,2,45,1,0,34112846,86585864
1,8,19,21,58,2,4,2,70,1,0,32250639,85562617
1,8,26,20,50,1,2,2,55,1,1,34151543,88033849
1,8,20,19,10,1,1,2,35,1,0,30595920,85503912
1,8,20,22,46,1,1,2,45,1,0,34402767,85460527
1,8,20,9,50,1,1,2,65,1,0,34373599,87051850
1,8,21,18,30,1,1,2,25,1,0,30510411,88233667
1,8,28,22,30,1,4,2,55,1,0,31094917,87033825
1,8,21,12,42,3,3,3,45,1,0,34464738,86380134
1,8,28,21,55,2,2,2,45,1,1,30401953,88154574
1,8,22,10,35,1,2,2,70,2,0,32501531,86353564
1,8,29,2,15,1,1,4,50,1,0,34524994,86340439
1,8,29,1,50,2,3,2,70,1,0,33092508,87350020
1,8,22,13,0,1,1,2,55,1,0,30242362,87465236
1,8,30,16,35,2,2,2,55,1,0,34375990,85382406
1,8,23,2,0,1,1,2,65,1,0,34212359,86260267
1,8,31,7,45,2,5,2,45,2,0,32104142,86435661
1,8,31,15,20,1,2,2,70,1,0,33103542,87232864
1,9,8,14,55,1,2,2,65,1,0,34260519,86124000
1,9,1,2,30,2,2,2,55,1,0,31500338,86353833
1,1,5,7,31,1,1,2,55,1,0,31383430,87142335
1,9,2,18,55,2,3,2,45,1,1,30221309,87374058
1,9,2,15,50,1,2,2,45,1,0,34381872,85481508
1,9,3,8,30,1,4,2,45,2,1,30434235,87485294
1,6,5,9,42,2,3,2,50,1,0,34401705,85412198
1,8,29,17,0,2,3,4,65,1,0,34385639,87100529
1,9,4,17,40,2,4,2,50,1,0,34463815,87072982
1,9,1,20,14,2,2,2,55,1,1,32383121,88165950
1,9,6,20,10,2,5,2,55,1,0,99999999,999999999
1,9,6,14,30,2,2,2,35,1,0,33360496,86152906
1,9,6,14,15,2,2,2,55,1,0,31273123,88063631
1,9,7,9,45,1,3,2,45,1,0,32200406,85533478
1,9,8,17,10,2,3,2,30,1,0,34501927,87274565
1,9,10,18,10,1,3,2,40,1,1,34140458,86213680
1,9,11,14,15,2,2,2,55,1,0,31274483,88242918
1,9,12,2,30,1,1,2,35,1,0,33480799,86294767
1,9,13,6,30,1,1,2,35,1,0,32313836,85433529
1,9,13,19,57,2,3,4,45,1,0,32300051,85005341
1,9,14,9,35,2,2,2,45,1,0,34334253,87245381
1,9,15,2,30,1,1,2,45,1,0,31091520,87274954
1,9,15,1,0,1,1,2,55,1,1,32271009,87471887
1,9,15,13,50,2,3,4,70,1,0,30350124,88095575
1,9,15,17,0,1,2,2,65,1,0,32514474,85474569
1,9,16,22,59,3,5,2,45,2,0,32402583,85170548
1,9,17,12,35,2,2,2,45,1,0,33092538,86314739
1,9,16,1,50,1,1,2,45,1,0,33192360,86423708
1,9,16,1,45,1,1,5,40,1,0,34472353,86365905
1,9,18,15,50,1,5,2,45,1,0,32324146,86573375
1,9,18,21,30,1,3,4,55,1,0,32322652,85305864
1,9,6,17,20,1,3,2,70,1,0,32314059,86263443
1,9,19,15,10,2,2,2,45,1,0,34523743,86383414
1,9,21,9,39,3,4,4,35,1,0,33100039,86160862
1,9,22,22,45,1,2,1,70,1,0,33324815,86380483
1,9,19,1,50,1,2,2,55,2,0,32501163,88183226
1,9,22,1,45,1,1,2,25,1,1,34444006,86472653
1,9,22,16,45,1,2,2,45,1,0,34305533,86464365
1,9,20,22,10,1,1,2,55,1,1,34361503,85413830
1,9,23,19,48,2,6,2,55,3,0,34041915,86185468
1,9,21,2,1,1,1,2,35,1,0,32252660,86170246
1,9,20,5,30,2,2,2,45,1,0,33462571,86173034
1,9,21,20,36,1,1,2,45,1,1,34101720,86570029
1,9,21,17,5,2,4,2,45,1,0,30294308,88200941
1,9,23,20,0,2,3,2,55,1,1,32323741,87355961
1,9,23,17,25,1,3,2,35,1,1,31380771,88223036
1,9,24,14,55,2,4,4,70,1,0,32542530,86381223
1,9,24,9,29,2,2,2,45,1,0,34013274,86561657
1,9,24,22,10,1,2,2,65,1,0,32264398,87251510
1,9,25,11,12,1,1,2,40,1,0,33424667,85230098
1,9,26,15,55,2,3,2,55,1,0,33373166,85422787
1,9,26,13,45,1,1,2,45,1,0,34403279,86030569
1,9,27,21,30,1,1,2,45,1,0,34123512,88024763
1,9,26,18,30,1,1,2,35,1,0,33505594,87491332
1,10,7,21,30,1,1,2,55,1,1,34171294,85344579
1,10,7,19,27,1,1,2,45,1,0,34274348,88081521
1,10,7,21,40,1,2,3,70,1,0,33122433,87133053
1,9,28,16,13,2,2,2,45,1,0,34190637,86041609
1,10,7,2,30,2,2,2,55,1,1,32524932,85200950
1,9,30,13,40,1,1,2,40,1,0,34280117,87415186
1,10,7,2,11,1,1,2,25,1,1,32224388,86141630
1,10,8,13,18,2,3,2,55,1,0,33444655,85412112
1,10,4,9,15,1,1,2,30,1,0,33462903,85582948
1,10,5,14,15,1,1,2,45,1,0,34213620,85575849
1,10,8,13,5,1,2,2,70,1,0,30572561,87482803
1,10,5,19,55,2,4,2,55,1,0,34241478,87451919
1,10,9,6,35,2,5,2,45,1,0,30311951,88180981
1,10,9,20,45,2,2,2,45,1,0,31012841,85482649
1,10,14,11,35,2,5,4,65,2,0,31143233,85370031
1,10,13,16,25,1,2,2,35,1,1,31400863,87282905
1,10,15,14,0,1,1,2,45,1,0,33571815,87112995
1,10,14,3,15,1,2,2,45,1,0,32440712,85155817
1,10,11,19,55,1,1,2,35,1,0,34035851,87105710
1,10,12,8,5,2,2,4,55,1,0,34023567,86064138
1,10,14,20,30,1,1,2,45,1,0,34111080,87582130
1,10,14,15,40,2,3,2,55,1,0,34040846,86184176
1,10,18,14,10,2,2,4,65,1,0,33323743,85542499
1,10,21,20,30,1,2,2,55,1,0,32151619,85094657
1,10,22,5,0,2,2,2,35,1,0,30282123,88204815
1,10,26,18,40,1,2,2,55,1,0,31154108,85125203
1,10,28,5,42,1,2,2,70,1,0,32593039,86414400
1,10,22,7,20,1,1,2,45,1,0,32584721,86404230
1,10,7,3,0,1,1,2,55,1,1,32272862,88074172
1,10,13,14,54,1,2,2,55,1,1,34504540,86522304
1,10,13,15,25,1,1,2,45,1,0,34570344,87410534
1,10,9,7,55,1,1,2,45,1,0,34024872,86510509
1,10,9,19,0,1,1,2,55,1,0,33475788,87400291
1,10,18,6,30,4,4,2,40,1,0,30382416,88141403
1,10,10,6,20,1,1,2,25,1,0,31273154,85374155
1,10,18,16,12,2,4,2,55,3,1,31443905,88010999
1,10,12,17,5,2,3,2,45,1,0,34102787,86370834
1,10,20,11,35,4,7,2,55,1,0,32273073,88023005
1,10,19,14,40,1,1,2,40,1,0,34485792,87312821
1,10,19,14,35,1,1,2,40,1,0,31271095,87134924
1,10,20,9,10,1,3,2,65,1,1,34341503,87230476
1,10,26,22,0,1,1,2,45,1,1,32124166,85531851
1,10,21,18,26,2,4,2,55,2,1,32414570,85161217
1,10,23,6,50,1,1,2,45,1,0,32521861,88015135
1,10,27,22,30,1,2,2,45,1,1,33435640,86064559
1,10,28,4,0,1,1,2,55,1,0,34102621,86342820
1,10,28,15,45,1,1,2,45,1,1,32194597,86320701
1,10,28,18,50,1,1,2,45,1,1,31153506,85360540
1,10,29,8,5,1,1,2,45,1,0,33294270,86101590
1,10,21,10,40,2,4,2,45,1,0,34320182,85531801
1,10,29,21,40,1,1,2,45,1,1,34142955,86330810
1,10,29,15,34,2,2,4,45,1,0,33570601,86020815
1,10,31,17,5,2,2,2,45,1,0,31442181,86073616
1,10,30,9,35,2,2,2,35,1,0,32120241,86255787
1,10,31,9,0,2,2,2,55,1,0,34184459,86355702
1,3,14,4,49,2,5,2,40,3,1,34462512,86324681
1,10,4,21,45,3,3,2,55,1,2,32181982,86205914
1,10,4,21,0,1,2,2,40,2,0,31153839,85214615
1,11,10,20,58,2,3,2,45,1,1,30480735,88062532
1,10,6,0,21,1,3,2,30,1,0,32393447,85220328
1,10,8,23,50,1,1,2,65,1,0,31164773,85273427
1,11,13,18,17,2,4,4,45,1,1,33114811,87290113
1,11,14,10,41,1,1,4,55,1,0,31214477,85495116
1,11,18,18,30,3,4,2,50,1,0,30521630,88024581
1,10,27,13,8,2,2,2,35,1,0,31384231,86444360
1,11,30,3,20,1,1,2,40,1,1,31152285,85233776
1,10,27,6,15,2,2,2,25,1,1,33280019,86465578
1,10,28,19,40,1,2,2,55,1,0,34415272,87380446
1,11,4,19,35,1,2,2,45,1,0,32303131,86222833
1,1,20,21,24,1,2,2,55,1,1,33342908,86271814
1,11,8,14,0,2,3,2,45,1,0,34122703,86100067
1,11,24,9,25,2,2,3,40,1,0,34210164,86154402
1,10,27,19,30,1,2,4,55,1,1,33110273,87365150
1,11,9,12,49,2,3,2,40,2,0,30432894,88094096
1,11,10,2,45,1,3,2,40,1,0,33285135,87122378
1,11,1,6,20,1,2,2,55,1,1,32292205,86242896
1,11,1,17,25,2,2,2,55,1,1,32264044,87424754
1,11,1,14,12,2,4,2,45,1,0,34504659,86563448
1,11,2,21,35,1,2,2,35,1,1,34045340,86101495
1,11,2,2,15,2,2,2,55,1,0,32395866,85474267
1,11,10,14,10,1,1,2,40,1,1,33245675,86174122
1,11,11,2,12,1,1,2,45,1,0,34231370,86320155
1,11,3,6,45,1,3,2,35,1,0,33485969,87123102
1,11,4,13,30,2,2,4,70,1,0,33382731,85310601
1,11,11,20,10,1,1,2,40,1,0,33111089,86162807
1,11,12,19,0,1,3,2,45,1,1,34051393,86495638
1,11,16,2,40,2,2,2,70,1,0,32562730,86395037
1,11,16,7,30,2,4,2,40,2,0,34390686,85462643
1,11,16,11,45,1,3,2,40,1,0,33064347,87265677
1,11,5,13,30,2,3,2,70,1,0,31180622,87102226
1,11,7,14,50,1,2,2,45,1,0,30424342,88163439
1,11,16,12,33,1,2,2,35,1,0,33501109,87172028
1,11,17,0,5,1,1,2,50,1,1,32561200,87132161
1,11,17,20,47,1,1,2,45,1,0,34113165,86582842
1,11,17,13,27,1,1,2,25,1,0,32281580,86205623
1,11,17,22,30,2,5,4,60,1,1,34445778,86482611
1,11,17,3,30,1,2,2,70,1,0,32342456,88143699
1,11,8,14,45,1,1,2,45,1,0,34481766,85441515
1,11,8,17,35,1,1,2,55,1,1,32411156,86220189
1,11,17,12,52,2,4,5,40,1,0,34424583,86364984
1,11,8,18,5,1,1,2,45,1,1,32325639,85452002
1,11,19,23,5,2,8,2,65,6,1,31143263,85374684
1,11,9,7,55,1,2,2,45,1,0,33073955,87442909
1,11,19,2,0,1,1,2,45,1,0,34555992,86475974
1,11,9,3,41,2,2,2,55,1,0,34154104,86050801
1,12,3,4,45,1,1,4,35,1,0,32261031,85413334
1,11,9,12,5,1,1,2,55,1,0,31561020,87072259
1,12,7,4,35,1,1,4,60,1,1,33343310,86425477
1,12,7,22,55,1,5,2,40,2,1,33300349,86413768
1,11,19,15,45,2,2,2,45,1,0,32320467,86280471
1,12,12,15,20,1,2,2,55,1,0,31530108,88191683
1,12,16,13,56,1,2,2,40,1,0,34454069,86413991
1,11,19,14,36,2,2,2,55,1,1,31021529,85404642
1,11,9,20,50,1,1,2,35,1,1,34003973,86154121
1,11,19,6,45,2,5,2,45,1,0,33221647,86453274
1,11,10,14,20,1,2,2,45,1,0,34035460,86373302
1,11,10,22,0,1,1,2,45,1,1,32403358,86261734
1,11,20,8,0,2,3,2,45,1,0,30381873,88135853
1,11,10,22,0,1,2,2,55,1,1,31261937,86523678
1,11,21,11,50,2,3,2,35,1,1,32042606,87484057
1,11,21,21,30,1,1,2,45,1,1,33471387,86193709
1,11,22,14,0,1,1,2,45,1,0,32110670,85594073
1,11,23,1,50,1,1,2,35,1,0,34555071,86412767
1,11,24,14,10,2,3,2,45,1,0,32143872,86204088
1,11,23,16,0,1,1,2,70,1,0,32242904,85572378
1,11,24,18,45,1,2,2,40,1,0,33430852,86265061
1,11,26,10,30,1,1,2,35,1,0,33522777,86553822
1,11,26,5,50,2,2,2,50,1,0,33093878,86314327
1,11,27,6,5,3,3,4,55,1,0,32324290,85304962
1,11,27,16,15,2,2,2,45,1,0,32291294,86225133
1,11,28,18,6,1,1,2,45,1,0,30554551,88141123
1,11,29,21,10,1,7,2,55,3,0,33575500,86374897
1,11,30,3,10,1,1,2,45,1,1,33445259,87223584
1,11,25,2,45,1,1,2,45,1,1,33535689,86223885
1,11,25,0,35,2,2,3,65,1,1,33443377,87160631
1,11,30,4,45,1,1,4,70,1,0,31270433,86581536
1,11,25,18,35,2,3,2,55,1,0,33191090,87391100
1,12,2,0,15,1,1,2,45,1,1,31381101,85442964
1,11,30,0,17,1,1,2,45,1,1,33212487,86354969
1,12,2,22,43,1,4,2,45,1,1,32343736,86352319
1,12,2,21,0,1,1,2,55,1,0,32015882,88154447
1,11,17,23,40,1,2,2,55,1,1,33584672,85311597
1,12,3,14,35,3,3,2,55,1,0,30494349,88225734
1,12,4,22,45,1,1,2,45,1,0,32521462,87430746
1,12,4,18,30,1,1,2,35,1,0,34044915,87110299
1,11,21,15,59,1,1,2,70,1,0,34015999,86042832
1,12,7,7,35,1,1,2,40,1,0,31312666,85502477
1,11,28,20,20,2,6,2,50,1,0,34080199,87523002
1,11,28,11,43,3,5,2,60,1,0,32260834,87050055
1,12,8,9,0,1,1,2,30,1,0,32494568,86410868
1,12,8,21,45,1,3,4,45,1,1,32241708,85432343
1,12,8,16,5,1,1,2,45,1,0,33190779,88112942
1,12,1,2,20,1,1,2,70,1,1,34185304,85510127
1,12,9,2,0,1,1,2,45,1,1,33251356,87354757
1,12,1,5,10,1,1,2,45,1,0,31284739,86395848
1,12,10,13,30,1,1,2,55,1,0,32532961,86114579
1,12,1,15,5,1,1,2,55,1,1,32384638,86291469
1,12,2,1,20,3,9,2,55,1,1,30290234,88064564
1,12,11,17,30,2,4,2,55,1,0,33585420,87210106
1,12,23,2,10,1,6,2,45,1,1,31224443,85144254
1,12,11,10,50,2,2,4,70,1,0,32555695,86393254
1,12,26,19,50,1,2,2,45,1,1,31193730,85533429
1,12,17,16,7,1,1,2,65,1,0,33033348,87343743
1,12,18,21,0,1,1,2,35,1,0,33400262,87045650
1,12,27,16,50,2,3,2,45,2,0,32053684,85284912
1,12,23,4,55,1,1,2,70,1,0,32305542,86254871
1,12,4,19,15,2,4,2,45,1,0,34291580,85561381
1,12,9,15,50,2,2,2,55,1,0,31080207,85352765
1,12,11,20,3,2,6,2,40,1,0,31065698,85555327
1,12,13,10,50,1,1,2,45,1,0,34031847,86434343
1,12,14,17,15,1,2,2,45,1,0,34500813,86495431
1,12,15,21,5,1,3,2,45,1,1,31491902,86453171
1,12,15,0,39,2,3,3,70,1,0,31055337,87304911
1,12,15,12,2,2,2,2,35,1,0,32195371,86175753
1,12,17,12,55,1,1,2,55,1,0,33464560,87535337
1,12,19,7,35,1,1,2,45,1,0,34291836,85452029
1,12,21,14,20,1,1,2,55,1,0,33080338,86413254
1,12,23,13,20,1,3,4,70,2,0,31382046,86471489
1,12,29,15,5,1,3,2,55,1,1,32472022,88095374
1,12,16,19,0,1,1,2,45,1,0,30593659,88160685
1,12,29,5,45,1,1,2,55,1,0,32100964,87293107
1,12,31,14,21,1,5,2,50,1,0,34322590,86582594
1,12,30,5,0,1,1,2,55,1,1,31130557,88183002
1,12,11,9,10,1,1,2,70,1,0,33202122,87015220
1,12,30,5,0,1,5,2,55,2,0,33105310,86175928
1,12,21,17,5,2,2,2,45,1,0,32334790,85283226
1,12,30,4,0,1,2,2,35,1,0,32224037,87180394
1,12,25,14,35,2,2,3,70,1,0,31063489,87284136
1,12,29,18,27,2,3,2,70,1,0,33231838,86591307
1,2,8,5,30,2,3,2,45,1,0,30333379,88133157
1,2,25,14,9,1,2,2,55,1,0,34380413,85580389
1,3,14,15,0,2,4,2,45,1,0,33341468,85475966
1,11,27,14,47,3,4,2,55,1,0,33352982,85532783
1,12,7,22,20,1,1,2,45,1,0,33101647,87334365
1,5,7,17,0,2,3,2,45,1,0,33542968,86355710
1,12,7,17,33,2,4,2,25,1,0,33111641,87350222
1,12,7,8,43,3,3,2,45,1,1,32260934,86275358
